Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion;BC 
30/03/2024 5:00;41;32;3,1;4,8;7,9;1,6;0,56;28,7;1,2;107;0;70,2;563;0;0;2,4
30/03/2024 6:00;38;26;3;6,5;9,5;1,2;0,63;32,3;0,8;116;0;67,6;564;0;0;2,1
30/03/2024 7:00;61;40;20,6;13,9;34,5;2,4;1,02;16,3;0,4;208;0;71,3;564;18;0;4,9
30/03/2024 8:00;81;53;26,5;19,3;45,9;6,2;1,2;9,9;0,9;258;0;70,9;564;36;0;7,5
30/03/2024 9:00;33;19;3,8;5;8,8;1,6;0,6;33,3;1,1;157;0;62;565;50;0;1,9
30/03/2024 10:00;29;17;3,7;2,6;6,3;1,6;0,61;35,1;1,3;169;0;57,2;565;174;0;1,6
30/03/2024 11:00;29;16;3;2,5;5,5;1,2;0,59;37,5;1,4;135;0;51;565;121;0;1,6
30/03/2024 12:00;33;24;3,5;3,3;6,8;1,2;0,64;38,1;1,5;122;0;54,8;565;103;0;1,8
30/03/2024 13:00;33;31;3,7;2,9;6,6;1,4;0,66;43;1,7;133;0;55,5;564;148;0;1,9
30/03/2024 14:00;37;29;3,7;2,4;6,1;1,5;0,64;43,5;1,4;151;0;52,4;564;219;0;1,9
30/03/2024 15:00;39;32;5,3;4,9;10,2;1,6;0,71;41,9;1,5;94;0;45,3;563;242;0;1,9
30/03/2024 16:00;35;28;6,4;6,2;12,6;1,7;0,77;41,2;1,1;55;0;43,9;563;137;0;1,9
30/03/2024 17:00;41;26;3,4;5,4;8,8;2,2;0,72;41;1;174;0;49,8;563;59;0;2,1
30/03/2024 18:00;53;36;3,8;7,7;11,5;3,4;0,76;34,7;1,1;152;0;53,2;563;12;0;2,6
30/03/2024 19:00;39;30;2,7;6,3;9;2,3;0,71;35,2;1,2;141;0;58,5;563;0;0;2,2
30/03/2024 20:00;40;27;2,9;9,2;12,1;1,4;0,79;30,7;1,1;130;0;59,7;563;0;0;2,4
30/03/2024 21:00;48;27;4,4;14,5;18,9;2,2;0,89;22,5;1,2;135;0;60,8;564;0;0;2,9
30/03/2024 22:00;36;33;3,8;10,8;14,6;1,4;0,73;23,8;0,8;130;0;63,3;564;0;0;2,7
30/03/2024 23:00;48;33;6;16,3;22,2;1,6;0,93;14,2;0,4;172;0;66,1;565;0;0;2,7
31/03/2024 0:00;42;28;11;17,9;28,9;1,6;1;6,3;0,4;150;0;69,1;564;0;0;3,5
31/03/2024 1:00;46;24;10,2;18,5;28,7;1,8;0,81;3,4;0,4;142;0;71,4;564;0;0;3,5
31/03/2024 2:00;29;22;5,8;14,4;20,2;1,8;0,67;5,7;0,5;142;0;72,5;564;0;0;2,6
31/03/2024 3:00;36;20;5,5;11,1;16,6;1,9;0,68;10,8;0,7;128;0;72,7;563;0;0;2,6
31/03/2024 4:00;43;31;8,3;15,9;24,2;2,7;0,82;7,4;0,5;94;0;75,7;563;0;0;4
31/03/2024 5:00;49;43;26,1;18;44,2;3,3;1,05;4,8;0,2;155;0;77,7;563;0;0;4,8
31/03/2024 6:00;60;44;51,7;18,6;70,4;3,6;1,22;2,4;0,4;179;0;77;564;0;0;7,7
31/03/2024 7:00;59;34;49,4;19,8;69,2;3,3;1,31;3,6;0,5;183;0;78,6;564;43;0;6,2
31/03/2024 8:00;61;43;43,2;23,3;66,5;4,3;1,42;11;0,4;356;0;66,2;565;202;0;7,2
31/03/2024 9:00;56;46;24,2;20,7;44,9;4,4;1,08;26,4;0,3;348;0;53,4;565;393;0;5,9
31/03/2024 10:00;45;31;9,7;12,6;22,3;2,6;0,84;44,3;1,1;202;0;43,6;565;425;0;3,3
31/03/2024 11:00;46;39;10,3;17,5;27,7;2,1;0,97;45;1;32;0;42,5;565;197;0;3,5
31/03/2024 12:00;34;21;9,5;9,4;18,9;1,8;0,8;40,4;0,5;68;0;42;564;182;0;2,3
31/03/2024 13:00;41;22;3,5;2,9;6,4;2,1;0,61;39,2;1,5;157;0;46,7;564;163;0;1,6
31/03/2024 14:00;33;26;4;2,1;6,1;2;0,63;38,1;1,8;139;0;45,4;564;259;0;1,4
31/03/2024 15:00;41;24;3,2;0,1;3,3;1,7;0,58;40,5;2,2;159;0;42,5;563;547;0;1,4
31/03/2024 16:00;33;27;2,7;0;2,6;1,6;0,56;41,7;1,8;153;0;42,5;563;371;0;1,3
31/03/2024 17:00;49;20;2,7;0,5;3,2;2,5;0,59;40,8;1,4;165;0;45,1;562;120;0;1,3
31/03/2024 18:00;61;32;5,5;9;14,5;3;0,86;33,1;1,5;203;0;55,3;563;17;0;2,3
31/03/2024 19:00;63;38;9,5;20;29,5;4,3;1,2;22,4;1,6;243;0;65,3;563;0;0;4,5
31/03/2024 20:00;60;27;11;25,9;36,8;3,8;1,32;16,7;1,4;250;0;70,6;564;0;0;4,7
31/03/2024 21:00;45;38;5,3;14,3;19,5;1,8;0,89;25,4;0,6;224;0;66,3;564;0;0;3,8
31/03/2024 22:00;55;38;4,7;11,9;16,6;1,6;0,87;24,2;0,3;350;0;65,9;565;0;0;2,9
31/03/2024 23:00;52;29;6,7;19,8;26,5;2,1;0,9;21,4;1,6;277;0;70,7;565;0;0;4
1/04/2024 0:00;29;26;3,9;11,7;15,6;1,3;0,71;34,1;1,5;271;0;69,4;565;0;0;1,9
1/04/2024 1:00;25;15;3,6;7,4;11;1,6;0,67;34,5;1,4;278;0;70,9;565;0;0;2,2
1/04/2024 2:00;37;23;3,5;4,7;8,2;1,6;0,58;35,5;1,6;274;0;72,1;564;0;0;2,2
1/04/2024 3:00;36;19;3,8;7;10,8;1,5;0,59;31,6;1,2;284;0;73,5;564;0;0;2,3
1/04/2024 4:00;29;26;4,3;9,9;14,2;1,8;0,62;23,8;0,6;341;0;74,5;564;0;0;2,9
1/04/2024 5:00;63;42;18,3;24;42,3;2,4;0,89;7,3;0,5;342;0;76,9;564;0;0;7,8
1/04/2024 6:00;64;38;27,6;20,3;47,8;2,4;0,96;2,7;0,5;302;0;76,1;564;0;0;9
1/04/2024 7:00;84;55;61;22,7;83,7;3,3;1,57;3;0,4;302;0;75,4;564;33;0;12,8
1/04/2024 8:00;89;53;68,2;31,8;99,9;3,8;2,29;6,1;0,9;321;0;65,6;565;140;0;14,2
1/04/2024 9:00;126;60;0;0;0;0;0;0;1,1;300;0;58,5;565;247;0;18,3
1/04/2024 10:00;122;71;0;0;0;0;0;0;1,3;273;0;53,3;565;298;0;18,4
1/04/2024 11:00;110;56;0;0;0;2,2;1,39;26,8;1,3;248;0;49,9;564;222;0;11,5
1/04/2024 12:00;102;58;21,2;32,8;53,9;3,5;1,22;19,8;2,4;245;0;56,7;564;75;0;12,3
1/04/2024 13:00;90;52;21,2;29,6;50,8;2,9;1,18;31,3;2,2;248;0;58,2;564;250;0;11,6
1/04/2024 14:00;67;41;10,2;15,9;26,2;1,9;0,79;48,7;1,9;260;0;49,7;563;438;0;5,9
1/04/2024 15:00;66;30;13,3;18,2;31,6;1,2;0,86;36,1;1,9;222;0;59,4;563;128;6,4;5,8
1/04/2024 16:00;49;33;37,2;38,6;75,7;1,1;1,49;15;0,6;350;0;79;563;51;2,1;10,4
1/04/2024 17:00;79;53;61,2;59,1;120,3;1,9;2,44;7,7;2;44;0;77;562;55;0;14,9
1/04/2024 18:00;60;40;34,9;54,5;89,4;1,3;2,04;5;0,5;308;0;77,1;563;1;2;12,9
1/04/2024 19:00;37;35;37,1;48,9;85,9;1;2;3,4;1,7;254;0;80,4;563;0;1,5;10,1
1/04/2024 20:00;34;26;40,4;49,6;90;1;2,01;3,4;0,6;274;0;82,2;564;0;10,6;9,1
1/04/2024 21:00;30;29;35,8;46,9;82,7;0,7;1,83;2,3;0,3;351;0;83,5;565;0;4,9;8,9
1/04/2024 22:00;32;24;23,1;40,5;63,6;0,3;1,45;2,9;0,2;274;0;84,4;565;0;1,6;7,8
1/04/2024 23:00;34;26;22,3;33,4;55,7;0,2;1,28;5,6;0,7;50;0;84,6;565;0;1,4;6,1
2/04/2024 0:00;30;26;38,1;41,6;79,8;0,7;1,7;2,2;0,7;32;0;84,5;565;0;0,5;8,8
2/04/2024 1:00;31;30;35,3;40,8;76,1;0,7;1,69;2;0,4;39;0;84,6;564;0;0;8
2/04/2024 2:00;23;23;15;30,6;45,7;0,3;1,06;6,3;0,4;61;0;84,6;564;0;0;5,8
2/04/2024 3:00;0;26;3,2;7,4;10,6;0;0,55;22,2;0,8;105;0;83,3;564;0;0;2,1
2/04/2024 4:00;30;24;3,4;10,2;13,6;0,1;0,58;20,3;0,8;120;0;82,4;563;0;0;2,4
2/04/2024 5:00;46;27;4,8;16,7;21,5;0;0,65;17,2;0,6;121;0;82;564;0;0;3,7
2/04/2024 6:00;47;39;9,1;23,1;32,2;0,2;0,82;12,5;0,8;105;0;80;564;0;0;5,2
2/04/2024 7:00;44;32;7,5;13,8;21,3;0,2;0,8;27,4;0,7;134;0;76,7;564;8;0;3,8
2/04/2024 8:00;57;39;11,8;15,2;27;0,3;0,98;31,2;0,3;167;0;72,5;565;79;0;5,1
2/04/2024 9:00;53;42;8,5;12,4;21;0,4;0,75;30,4;0,8;128;0;66,2;565;153;0;4,5
2/04/2024 10:00;51;31;9,9;8,9;18,8;0,2;0,71;35,4;1;112;0;54,2;565;451;0;3,2
2/04/2024 11:00;42;27;6,8;5,4;12,2;0;0,59;38,8;1,4;100;0;46,6;564;429;0;2,5
2/04/2024 12:00;41;32;3,8;2,6;6,4;0,2;0,59;43,8;1,7;174;0;44,4;564;384;0;2,2
2/04/2024 13:00;50;29;5,4;4,2;9,6;0,4;0,65;38,2;1,5;139;0;42,1;563;436;0;2,3
2/04/2024 14:00;48;33;7,1;6,5;13,6;0,4;0,7;34,3;1,5;129;0;45,5;563;303;0;2,9
2/04/2024 15:00;52;37;8,6;8,9;17,6;1;0,79;35,1;1,8;220;0;51,5;562;229;0;4,1
2/04/2024 16:00;53;32;14,4;13,2;27,5;0,7;0,88;30,5;3,2;249;0;67,9;562;126;0;5,4
2/04/2024 17:00;61;31;16;17,9;33,9;0,9;1,04;25,8;1,9;258;0;69,5;562;81;0;7,3
2/04/2024 18:00;72;32;18,5;22,2;40,7;1,5;1,2;18,8;2,4;254;0;70,9;562;30;0;7,6
2/04/2024 19:00;64;31;23,1;27,3;50,5;1,3;1,54;11,4;1,1;243;0;73,3;563;0;0;6,8
2/04/2024 20:00;98;38;29,4;33,8;63,2;1,9;1,76;5,4;0,7;335;0;71,4;563;0;0;10,1
2/04/2024 21:00;68;38;26,2;33,3;59,5;1,3;1,49;4,7;0,8;288;0;73,9;564;0;0;8,1
2/04/2024 22:00;51;28;30,9;33,3;64,2;0,9;1,36;5,6;1;290;0;74,7;564;0;0;7,9
2/04/2024 23:00;57;23;17,5;32,1;49,6;2,1;1,38;4,5;0,7;273;0;73,9;564;0;0;6,7
3/04/2024 0:00;62;35;20,4;30;50,4;2;1,25;3,6;0,7;294;0;73,6;564;0;0;7,5
3/04/2024 1:00;48;28;8,4;18,1;26,5;1,3;0,7;12,8;1,8;257;0;74,6;564;0;0;5,5
3/04/2024 2:00;23;15;4;12,9;16,9;2,1;0,55;22,6;1;269;0;75,4;563;0;0;2,5
3/04/2024 3:00;32;26;4,3;17,6;21,9;5;0,7;16,4;0,4;234;0;76,7;563;0;0;4,5
3/04/2024 4:00;53;32;8,7;21,8;30,5;4,1;0,64;9,2;0,4;245;0;77,4;563;0;0;7,6
3/04/2024 5:00;64;35;29,9;30,5;60,4;4,2;0,98;4,2;0,8;322;0;79;563;0;0;11,7
3/04/2024 6:00;89;49;88,1;36,1;124,1;3,5;1,91;2,5;0,8;270;0;80,5;563;0;0;19,6
3/04/2024 7:00;97;46;86,6;36;122,6;5,5;2,46;2,9;1;268;0;79,1;564;2;0;18,2
3/04/2024 8:00;92;55;64;31,8;95,8;8,1;2,12;3,2;0,6;261;0;77,7;564;25;0;14,8
3/04/2024 9:00;101;56;44,6;32;76,6;8,4;1,66;7,6;0,3;209;0;71,6;565;145;0;13,2
3/04/2024 10:00;46;28;13,9;14,1;28;2,2;0,76;19,5;1;171;0;59;565;308;0;5,7
3/04/2024 11:00;29;18;5;4,9;9,9;0,7;0,53;27,1;1,3;154;0;51;564;250;0;3,1
3/04/2024 12:00;21;21;3,8;3,5;7,3;0,6;0,51;30,1;1,4;155;0;48,6;564;194;0;1,8
3/04/2024 13:00;24;15;9,9;7,6;17,5;1,2;0,65;24,2;1,5;113;0;50;563;266;0;2,5
3/04/2024 14:00;21;9;8,5;4,9;13,4;0,7;0,59;26,1;1,5;114;0;47,9;563;266;0;2,2
3/04/2024 15:00;28;10;5,2;3,5;8,6;0,9;0,53;27,7;1,4;146;0;48;562;227;0;1,4
3/04/2024 16:00;24;14;4,8;4;8,8;0,8;0,55;26;1,3;150;0;51;562;138;0;1,9
3/04/2024 17:00;62;27;14,4;16,5;30,9;1,6;0,94;19,5;1,7;233;0;61,5;562;39;0;6,4
3/04/2024 18:00;41;23;13,4;16,3;29,7;1,4;0,95;15,6;0,4;157;0;66,9;562;12;0;4,4
3/04/2024 19:00;69;40;31,6;33;64,6;2,4;1,87;4,1;1,3;280;0;76,6;563;0;0;10,1
3/04/2024 20:00;69;52;38,4;33,4;71,8;2,5;1,92;2,9;0,9;310;0;79,5;563;0;0;9,2
3/04/2024 21:00;56;32;23,6;31,9;55,5;1,4;1,5;3,8;0,5;334;0;77,3;564;0;0;7,9
3/04/2024 22:00;61;36;35,6;31,7;67,3;3;1,56;3,1;0,7;331;0;76;564;0;0;8,7
3/04/2024 23:00;42;27;22,2;27,9;50,1;2,3;1,18;4,9;0,8;217;0;74,5;564;0;0;6,8
4/04/2024 0:00;21;14;4,4;9,4;13,8;0,8;0,6;14,6;0,7;139;0;71,2;564;0;0;2
4/04/2024 1:00;19;14;3,8;6,6;10,4;0,7;0,48;18,4;0,9;117;0;71,6;563;0;0;1,5
4/04/2024 2:00;15;10;2,8;6,8;9,6;0,5;0,46;19,2;0,4;112;0;75,6;563;0;0,3;1,3
4/04/2024 3:00;15;10;3,9;6,7;10,6;0,6;0,45;17,5;0,5;123;0;78,1;563;0;0;2
4/04/2024 4:00;25;18;12,8;17,8;30,7;0,9;0,72;6,9;0,6;51;0;79,9;563;0;0,1;6,2
4/04/2024 5:00;39;26;30,5;21,2;51,6;1,3;0,84;3,1;0,9;39;0;81,1;563;0;0,1;11,6
4/04/2024 6:00;35;32;64,8;25;89,8;1,8;1,52;2,5;0,4;6;0;82,8;563;0;0;14,8
4/04/2024 7:00;57;35;108,9;28,6;137,5;3,3;2,58;2,4;0,8;340;0;80;564;7;0;20,1
4/04/2024 8:00;53;29;73,4;25,6;99;2,6;1,76;3;0,4;80;0;78;564;60;0;14,4
4/04/2024 9:00;57;29;45,6;24,4;70;2,5;1,3;6,8;0,7;137;0;69,4;565;132;0;10,6
4/04/2024 10:00;32;15;10,8;8,3;19,1;1,1;0,62;15,2;1,2;123;0;64,6;565;144;0,3;3,1
4/04/2024 11:00;12;9;16,2;8,8;25;1,1;0,6;18,9;1,9;93;0;56,2;565;302;0;2,4
4/04/2024 12:00;16;5;7,5;3,5;10,9;0,6;0,44;23,2;2,1;111;0;44,2;564;465;0;1,7
4/04/2024 13:00;16;9;7;3;10,1;0,9;0,45;22,3;2,1;127;0;43,5;564;560;0;1,3
4/04/2024 14:00;10;9;7,8;3,1;10,9;0,9;0,48;22,9;2,2;105;0;41,2;563;375;0;1,6
4/04/2024 15:00;24;10;13,5;7,6;21,1;1;0,67;18,8;2,1;84;0;52,3;563;47;0,1;2,5
4/04/2024 16:00;16;9;7,7;7,7;15,4;1,2;0,59;14,8;1;133;0;61,7;563;42;0,1;3,2
4/04/2024 17:00;17;16;9,7;11,4;21,1;0,9;0,59;10,2;1,2;121;0;69,9;563;17;0,9;2,7
4/04/2024 18:00;15;13;7,9;11,4;19,3;0,9;0,62;12,9;1,3;116;0;73,4;563;4;0,4;2,1
4/04/2024 19:00;11;8;7,8;12,9;20,7;0,9;0,7;14;1,1;120;0;73,4;563;0;0,1;1,9
4/04/2024 20:00;21;14;32,7;24,5;57,2;1,7;1,35;4,8;0,8;85;0;71,8;564;0;0;5
4/04/2024 21:00;28;14;25,1;23;48,1;1,6;1,1;3,8;0,9;98;0;69,3;565;0;0;4,4
4/04/2024 22:00;46;18;35;22,6;57,6;2,1;1,19;2,4;0,6;119;0;70;565;0;0;5,6
4/04/2024 23:00;25;7;15,1;17,2;32,3;1;0,79;3;0,5;110;0;70,3;565;0;0;3,4
5/04/2024 0:00;18;9;12,3;13,6;25,9;1,2;0,71;8;0,7;116;0;70,7;565;0;0;2,6
5/04/2024 1:00;17;8;4,1;10,3;14,4;1;0,47;12,4;1,1;119;0;72,3;565;0;0;1,6
5/04/2024 2:00;12;6;3,6;7,9;11,5;0,7;0,45;15,1;0,7;112;0;74,6;564;0;0;1,2
5/04/2024 3:00;24;8;10,4;16,1;26,5;1,5;0,57;6,3;0,7;78;0;76,9;564;0;0;2,6
5/04/2024 4:00;39;22;46,5;18,7;65,2;2,4;0,89;2;0,7;88;0;76,4;564;0;0;10,7
5/04/2024 5:00;37;21;45,9;19;64,8;2,1;0,95;2;0,4;87;0;77;564;0;0;8,5
5/04/2024 6:00;35;15;28,5;22,5;51;1,9;0,9;2,4;0,9;118;0;75,4;564;0;0;6,5
5/04/2024 7:00;49;18;38,7;21,7;60,4;3,1;1,22;3,5;0,6;118;0;73,9;565;40;0;7,1
5/04/2024 8:00;37;14;17,7;13,6;31,3;1,7;0,83;10,8;1,2;122;0;63;565;131;0;3,4
5/04/2024 9:00;31;18;10,4;6,4;16,8;1,2;0,56;18,1;1,7;116;0;51,9;565;425;0;2,3
5/04/2024 10:00;25;13;7,7;3,5;11,1;1,3;0,53;21,7;2;109;0;43;565;565;0;1,8
5/04/2024 11:00;13;11;8,4;3,2;11,6;0,5;0,49;23,2;2,2;82;0;39,1;565;466;0;1,3
5/04/2024 12:00;17;8;10,8;4,8;15,6;0,6;0,44;23,4;2,6;82;0;38,6;565;489;0;2,6
5/04/2024 13:00;11;6;11,7;4;15,7;0,8;0,45;23,9;2,9;78;0;33,8;564;577;0;1,8
5/04/2024 14:00;20;6;7,1;3,1;10,2;0,6;0,46;24,7;2,3;95;0;39,7;564;278;0;1,2
5/04/2024 15:00;9;6;7,7;3,6;11,4;1;0,47;22;2,1;114;0;48,1;563;416;0,2;1,7
5/04/2024 16:00;17;6;11,2;4,4;15,6;1,2;0,56;23,4;2,2;81;0;36,1;563;384;0;1,7
5/04/2024 17:00;24;5;5,7;3,2;8,8;1,2;0,47;25,4;1,6;132;0;39,7;562;257;0;1,8
5/04/2024 18:00;29;9;8,5;5,3;13,9;1;0,65;23,3;3;101;0;41,1;563;101;0;1,7
5/04/2024 19:00;29;17;8,6;11,7;20,3;1,5;0,72;16,1;1,6;121;0;54,1;564;0;0;2,5
5/04/2024 20:00;23;18;4,8;6,2;11;0,9;0,52;20,8;1,5;139;0;61,3;564;0;0;2,7
5/04/2024 21:00;15;11;4,2;8,7;12,9;0,6;0,56;17;1,4;125;0;66,2;565;0;0;1,9
5/04/2024 22:00;21;13;4,6;9,3;13,9;0,7;0,59;16,5;1,1;122;0;63,7;565;0;0;1,8
5/04/2024 23:00;28;16;6,5;13,1;19,6;1,8;0,64;10,6;1;121;0;64;565;0;0;2,5
6/04/2024 0:00;18;10;6,3;13,4;19,7;1,2;0,59;8,3;1;125;0;63;565;0;0;2,3
6/04/2024 1:00;21;12;5,9;13,9;19,8;2,1;0,56;7,2;0,6;117;0;63,7;565;0;0;2,6
6/04/2024 2:00;20;15;4,3;10,5;14,9;1,1;0,43;13,1;0,6;124;0;64,5;564;0;0;2,4
6/04/2024 3:00;20;17;3,8;9,3;13,1;1,9;0,42;16,5;0,5;137;0;65,1;564;0;0;2,3
6/04/2024 4:00;26;12;3,5;6,4;9,9;1,1;0,41;17,6;1,1;119;0;66,8;564;0;0;1,4
6/04/2024 5:00;19;12;5,7;10,3;16,1;1,4;0,48;11,8;1;125;0;70,7;564;0;0;2,2
6/04/2024 6:00;25;13;16,3;17,7;34;3,8;0,69;3,8;0,4;120;0;70,4;564;0;0;4,3
6/04/2024 7:00;28;17;34,4;20,5;54,9;2;1,1;5;1;44;0;73;565;22;0;8,5
6/04/2024 8:00;28;17;20,7;20,5;41,2;1,2;0,87;6;0,9;88;0;74,5;565;30;0,2;4,6
6/04/2024 9:00;25;9;17,1;14,6;31,8;1,1;0,71;18,7;2,2;75;0;65,3;566;69;0;3,1
6/04/2024 10:00;21;7;14,7;8,7;23,3;0,6;0,59;21;2,3;82;0;53,9;566;104;0;1,9
6/04/2024 11:00;26;6;10,8;6,9;17,7;0,7;0,58;26,4;2,8;77;0;50,2;566;260;0;1,7
6/04/2024 12:00;12;6;6,8;3,4;10,2;0,6;0,45;29,9;2,8;100;0;43,9;565;393;0;1
6/04/2024 13:00;17;6;8;4,3;12,3;0,8;0,55;29,7;3;89;0;44,8;565;218;0;1,2
6/04/2024 14:00;30;18;7,7;5,1;12,8;1;0,54;28,9;3,3;95;0;47,7;564;149;0;1,9
6/04/2024 15:00;23;12;8;4,9;12,9;1,1;0,58;28,8;2,3;106;0;46,4;563;269;0;1,5
6/04/2024 16:00;12;8;6,5;3;9,5;0,9;0,49;31,7;3;104;0;40;563;393;0;1,4
6/04/2024 17:00;21;12;8,9;3,9;12,8;1,1;0,6;30,3;3,3;86;0;39,5;563;255;0;1
6/04/2024 18:00;27;9;8,8;6,2;14,9;1,1;0,62;25,9;2;102;0;43,7;563;59;0;1,3
6/04/2024 19:00;29;14;5,7;11,8;17,4;1,2;0,67;20;1,1;135;0;52,4;563;0;0;1,8
6/04/2024 20:00;30;12;6;16,3;22,2;1,3;0,75;15,8;0,7;146;0;56,6;563;0;0;2
6/04/2024 21:00;32;17;11,3;21,3;32,6;2,5;0,94;8,9;0,7;111;0;59,5;564;0;0;2,8
6/04/2024 22:00;30;17;9,7;21,3;31;2;0,85;9,1;0,8;120;0;59,9;564;0;0;2,7
6/04/2024 23:00;30;12;9,8;17,9;27,7;2,2;0,75;9,8;0,9;127;0;59,9;565;0;0;2,5
7/04/2024 0:00;43;23;44,9;23,1;68;3,6;1,21;4,5;0,4;106;0;61,3;564;0;0;5,3
7/04/2024 1:00;32;15;23,7;18,3;42,1;3,2;0,79;9,4;0;0;0;61,4;564;0;0;3,4
7/04/2024 2:00;23;12;8,2;14,2;22,3;2,7;0,57;12,4;0,7;125;0;60,9;564;0;0;1,4
7/04/2024 3:00;21;8;6,1;11,2;17,3;1,7;0,51;13,3;0,5;73;0;60,1;563;0;0;1,3
7/04/2024 4:00;22;6;4,1;7,3;11,4;2;0,39;20,4;1,2;149;0;63;563;0;0;0,9
7/04/2024 5:00;18;0,8;4,1;7;11,2;1,9;0,36;19,4;1,4;143;0;61,6;563;0;0;0,8
7/04/2024 6:00;19;13;6,6;13,9;20,5;2,1;0,5;14,6;1,2;130;0;62,4;563;0;0;1,3
7/04/2024 7:00;30;17;10,6;11,7;22,3;2,3;0,56;19,4;1,2;112;0;61,3;564;54;0;1,8
7/04/2024 8:00;25;18;8,4;5,9;14,3;1,6;0,5;29,4;2;83;0;49,7;564;221;0;1,5
7/04/2024 9:00;23;8;4,8;2,7;7,4;1,2;0,44;33,8;1,7;114;0;41;564;422;0;1
7/04/2024 10:00;26;17;4,1;1,3;5,4;1,1;0,42;35,1;1,9;118;0;36,6;565;565;0;1
7/04/2024 11:00;24;11;5,1;2,1;7,3;0,9;0,42;35,8;1,8;104;0;36,7;564;433;0;1,3
7/04/2024 12:00;33;15;5,3;2;7,2;0,9;0,48;36;2,2;96;0;37,8;564;406;0;0,9
7/04/2024 13:00;24;21;5;2,3;7,3;0,9;0,51;36,2;2;106;0;41,2;564;274;0;1
7/04/2024 14:00;36;21;6,6;4,9;11,5;1,1;0,64;33,6;1,3;100;0;44,8;563;127;0;1,4
7/04/2024 15:00;36;15;5;2,4;7,4;1,3;0,56;34,9;1,7;119;0;45,5;563;402;0;1,1
7/04/2024 16:00;39;18;3,7;1,1;4,8;1,4;0,48;35,1;1,7;148;0;42,8;562;288;0;1,2
7/04/2024 17:00;44;18;3,2;1,6;4,8;1,2;0,48;31,7;1,7;159;0;46,2;562;139;0;1
7/04/2024 18:00;28;21;4,3;4,3;8,6;1,1;0,55;27;1,6;124;0;49,8;562;37;0;1,1
7/04/2024 19:00;35;17;4,8;8,4;13,2;1,1;0,67;21,2;1,4;116;0;56,7;563;0;0;1,5
7/04/2024 20:00;36;21;4,1;8,5;12,6;1,6;0,64;21,8;1,1;127;0;62,7;563;0;0;1,7
7/04/2024 21:00;44;12;3,9;10,9;14,8;1,2;0,65;18,9;0,9;136;0;66,4;564;0;0;1,9
7/04/2024 22:00;50;22;3,3;8,8;12,2;1,7;0,58;19,8;1;154;0;67,4;564;0;0;1,8
7/04/2024 23:00;31;17;3,1;3,6;6,7;0,9;0,41;26,9;1,5;125;0;68,5;564;0;0;1,2
8/04/2024 0:00;20;16;2,7;2,3;5;0,8;0,38;28,2;1,3;126;0;68;564;0;0;0,9
8/04/2024 1:00;16;16;2,9;3,4;6,4;1,3;0,46;27,8;0,8;100;0;67,5;564;0;0;1,1
8/04/2024 2:00;22;9;2,9;4,8;7,7;1,8;0,43;26,2;0,5;104;0;67,1;563;0;0;1,3
8/04/2024 3:00;25;10;3,3;6;9,2;2,2;0,41;23,6;0,2;62;0;68,6;563;0;0;1,6
8/04/2024 4:00;27;13;3,2;6,9;10,1;1,8;0,35;24;0,6;62;0;65,6;563;0;0;1,9
8/04/2024 5:00;39;25;8,3;8,3;16,6;1;0,48;28,1;1,5;54;0;61,1;563;0;0;2,3
8/04/2024 6:00;40;26;10,2;12,7;22,9;0,9;0,68;23;2,1;52;0;59,4;564;0;0;3,4
8/04/2024 7:00;48;22;18,3;18,3;36,7;1,1;0,91;18,4;2,4;67;0;58,7;564;15;0;4,1
8/04/2024 8:00;46;27;12,2;10,8;23;0,9;0,75;24,7;2,2;77;0;57,1;564;58;0;3,1
8/04/2024 9:00;45;22;8;6,5;14,6;1,1;0,58;26,9;1,5;98;0;54,5;565;220;0;2,9
8/04/2024 10:00;52;20;7,8;6,6;14,3;1,2;0,59;27,9;2,1;97;0;50,2;564;197;0;2,2
8/04/2024 11:00;46;24;8,1;5,9;14;1,6;0,53;27,6;2,3;112;0;51,6;565;292;0;2,3
8/04/2024 12:00;53;18;6,4;5,3;11,7;1,2;0,53;28,3;1,8;122;0;51,7;564;204;0;2,4
8/04/2024 13:00;32;19;7,4;6,8;14,2;1,6;0,62;26,5;1,7;131;0;59;564;247;0;2,8
8/04/2024 14:00;36;20;5,5;5,7;11,1;1,2;0,6;28,8;1,5;140;0;59,3;564;184;0;3
8/04/2024 15:00;28;12;5,2;6,5;11,8;1,6;0,63;28;1;154;0;65,2;563;120;0;2,6
8/04/2024 16:00;29;18;10;14,2;24,2;1,5;0,82;20,4;0,7;194;0;70,2;563;50;0,2;4,2
8/04/2024 17:00;33;20;5,7;7,4;13;1,8;0,61;25,9;1,1;128;0;64,2;563;108;0;3
8/04/2024 18:00;37;24;4,4;6,1;10,5;1,1;0,65;26,9;1,5;127;0;59;563;55;0;2,1
8/04/2024 19:00;39;27;6,6;12,2;18,8;1,2;0,83;17,5;1;137;0;66,6;564;0;0;2,7
8/04/2024 20:00;44;24;11,2;15,6;26,8;1,2;0,94;15,6;1,2;111;0;71,2;564;0;0;3,2
8/04/2024 21:00;43;24;9,9;17;26,9;0,9;0,86;12,7;0,9;117;0;71,8;565;0;0;3,3
