Fecha ;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;VelViento;DirViento;Temperatura;HR;PresiBaro;RadSolar;Precipitacion;BC 
21/09/2024 8:00;25,9;12,5;22;18,2;40,3;2,4;0,78;5,6;0,7;21;13,9;65,19;565;169;0;2,8
21/09/2024 9:00;25,8;15,2;19,1;22,5;41,6;2,2;0,85;10,8;0,6;358;15,8;56,18;565;209;0;2,9
21/09/2024 10:00;38,9;12,3;8,6;16;24,7;1,2;0,59;20,2;1,2;58;16,7;50,76;565;243;0;1,8
21/09/2024 11:00;35,7;13;2,3;5,2;7,5;0,7;0,32;26,4;1,1;125;17,9;45,7;565;364;0;0,4
21/09/2024 12:00;25,5;10,7;1,7;4,3;6;0,6;0,3;26;1,3;173;18,4;43,61;565;351;0;0,4
21/09/2024 13:00;22,4;13,6;1,8;3,9;5,7;0,7;0,31;25,3;2,5;158;19,3;43,14;564;597;0;0,4
21/09/2024 14:00;19,7;10,5;1,8;3,6;5,4;0,8;0,3;27;2,4;152;20;41,25;564;812;0;0,4
21/09/2024 15:00;21,6;13,1;1,3;3,1;4,4;0,7;0,28;29,8;1,5;170;19,2;35,91;563;323;0;0,2
21/09/2024 16:00;15,8;9,8;1,2;3,7;4,9;0,7;0,28;30,4;0,8;162;18,5;42,97;563;251;0;0,3
21/09/2024 17:00;11,8;7,6;1,1;3,7;4,8;0,8;0,27;33,9;0,9;276;18,6;40,65;563;187;0;0,3
21/09/2024 18:00;8,9;6,4;0,7;5;5,7;0,8;0,3;28,9;2,2;115;17;45,5;563;43;0;0,3
21/09/2024 19:00;6,6;4,6;0,4;4,8;5,1;0,8;0,28;27,4;1,8;157;15;55,86;564;0;0;0,3
21/09/2024 20:00;4,6;3,4;0,5;9,5;9,9;0,9;0,38;20,3;1;140;13,7;61,88;565;0;0;0,5
21/09/2024 21:00;3,3;2,5;0,4;10;10,4;1;0,38;19,9;1,3;107;12,8;64,87;565;0;0;0,5
21/09/2024 22:00;2,8;2;0,5;12,1;12,6;0,9;0,41;16,2;0,8;135;13,4;62,99;565;0;0;0,6
21/09/2024 23:00;5,4;1,6;0,5;7,6;8,1;0,8;0,31;21,5;1,8;121;13,2;61,68;565;0;0;0,4
22/09/2024 0:00;4,6;1,6;0,4;6,6;7;0,8;0,28;22;1,7;89;13,1;62,51;565;0;0;0,3
22/09/2024 1:00;7;1,6;0,4;9;9,4;0,8;0,29;14,6;0,5;74;11,8;67,44;565;0;0;0,4
22/09/2024 2:00;6,4;1,8;1;12,2;13,2;1;0,35;7,5;0,7;314;10,8;74,53;565;0;0;0,5
22/09/2024 3:00;8,1;1,9;0,9;9;9,8;0,9;0,27;10,3;0,9;19;9,6;79,2;564;0;0;0,3
22/09/2024 4:00;12,5;1,9;0,5;7,8;8,3;0,8;0,26;12;1,3;54;11,1;72,55;564;0;0;0,3
22/09/2024 5:00;9,6;2,1;1,1;9,9;10,9;0,8;0,27;9,3;0,8;20;10,5;73,3;564;0;0;0,3
22/09/2024 6:00;6,8;2,1;4,6;14,8;19,4;0,9;0,36;2,8;0,5;292;9,1;80,6;565;3;0;0,7
22/09/2024 7:00;6,2;2;14,5;14,7;29,2;1,2;0,52;2,1;0,4;315;10,3;78,86;565;69;0;1,5
22/09/2024 8:00;14;2,3;12,2;13,6;25,8;1,6;0,51;14,1;0,5;295;15,7;55,99;565;224;0;1,6
22/09/2024 9:00;15,8;2,9;1,9;3,9;5,8;0,8;0,23;29;1,2;158;17,3;48,23;566;407;0;0,2
22/09/2024 10:00;19,4;3,1;1;2,4;3,4;0,8;0,2;31,3;1,2;191;19,3;40,76;565;536;0;0,2
22/09/2024 11:00;14,4;3,1;0,8;2;2,9;0,8;0,19;31,3;1,8;187;18,9;41,07;565;584;0;0,2
22/09/2024 12:00;10,9;3,1;0,8;2,1;2,8;0,9;0,19;30,2;2,4;152;18,7;42,35;565;370;0;0,2
22/09/2024 13:00;18,4;3,2;1,1;3,4;4,5;1;0,25;25,1;2;182;15,2;61,81;565;180;0,1;0,2
22/09/2024 14:00;13;3;2;3,2;5,2;1,1;0,25;24,1;2,1;251;17,3;52,03;564;580;0;0,2
22/09/2024 15:00;16,8;3,4;0,8;1,6;2,4;1;0,18;29,4;2,2;121;19,3;42,07;564;678;0;0,1
22/09/2024 16:00;13;3,4;0,9;1,8;2,7;0,9;0,19;32,5;0,6;189;19,1;40,18;563;468;0;0,2
22/09/2024 17:00;9,3;3,3;1;3,1;4,1;1;0,21;34;0,6;215;19,2;37,08;563;243;0;0,2
22/09/2024 18:00;7,2;3,4;1,1;10;11,1;1,8;0,38;27;1,8;306;16,2;55,14;563;38;0;0,7
22/09/2024 19:00;5,2;3,2;0,6;11;11,6;1,7;0,4;25,1;3,5;317;13,7;69,45;564;0;0;0,6
22/09/2024 20:00;8,2;3,1;0,9;13,1;14;1,5;0,44;19;1,8;328;12,5;71,36;565;0;0;0,6
22/09/2024 21:00;9,7;3;0,9;20;20,9;1,6;0,59;8,1;0,8;353;10,8;76,13;565;0;0;1,2
22/09/2024 22:00;8,2;3,2;2,7;17,4;20,1;1,4;0,54;9,5;0,6;315;10,5;77,64;565;0;0;1,1
22/09/2024 23:00;15,9;3,2;4,7;18,4;23;1,4;0,5;11,9;0,9;143;11,4;71,45;566;0;0,8;1,2
23/09/2024 0:00;12;3,2;0,4;7,3;7,7;0,9;0,23;22,9;0,7;181;9,5;81,17;566;0;3,1;0,2
23/09/2024 1:00;9;3,8;0,4;6,6;7;0,7;0,22;16,8;0,2;184;8,9;85,05;566;0;1,6;0,2
23/09/2024 2:00;15,3;3,7;0,5;7,2;7,7;0,5;0,24;11,5;0,5;16;9;87,5;566;0;0,2;0,2
23/09/2024 3:00;11,8;3,6;0,6;7,5;8,1;0,4;0,23;11,6;0,6;2;8,8;88,12;565;0;0,1;0,2
23/09/2024 4:00;8,9;3,8;0,6;7,2;7,9;0,4;0,22;15,5;0,3;113;8,9;86,81;565;0;0;0,3
23/09/2024 5:00;9,7;3,7;0;0;0;0,5;0,25;7,1;0,4;279;9,3;86,14;565;0;0;0,6
23/09/2024 6:00;11,3;3,7;0;0;0;0,4;0,29;2,6;0,5;41;9;86,97;566;2;0;0,8
23/09/2024 7:00;9,1;4,4;0;0;0;1,2;0,91;1,2;1,1;306;10,5;85,15;566;55;0;4,4
23/09/2024 8:00;15,8;4,9;37,3;25,5;62,8;0;1;5,7;1,1;294;13,5;69,26;567;248;0;4,9
23/09/2024 9:00;24,5;4;21,5;23;44,4;0;0,79;16;0,9;321;16,4;54,81;567;431;0;3,4
23/09/2024 10:00;19,2;4,6;0;0;0;0;0;0;0,5;349;17;53,26;567;467;0;3,6
23/09/2024 11:00;31,6;8,2;0;0;0;0;0;0;0,2;313;19;46,52;566;505;0;3,6
23/09/2024 12:00;40,8;10,9;0;0;0;0;0;0;2,7;176;19,2;42,42;566;682;0;0,4
23/09/2024 13:00;32,6;11,5;1,6;3,6;5,2;0;0,23;29,3;2,6;168;19,4;39,95;565;689;0;0,3
23/09/2024 14:00;23,2;9,5;1,4;3,8;5,2;0;0,22;28,6;2,6;178;19,7;37,87;564;599;0;0,4
23/09/2024 15:00;19,1;7,9;2,1;6,1;8,2;0;0,26;26,1;2,7;153;18,4;41,4;564;353;0;0,6
23/09/2024 16:00;13,5;5,8;1,9;5,6;7,5;0;0,24;28;2,5;164;18,2;42,14;564;433;0;0,5
23/09/2024 17:00;9,9;5,2;1,7;6,1;7,8;0;0,27;27,3;1,8;159;17,8;42,36;564;272;0;0,5
23/09/2024 18:00;7,9;3,9;1,4;9,5;11;0;0,35;21,6;2,1;156;16;48,11;564;59;0;0,6
23/09/2024 19:00;5,7;2,8;1,2;14,2;15,3;0;0,44;15,8;2;166;13,4;58,19;565;0;0;0,7
23/09/2024 20:00;7,6;2;0,8;11,4;12,2;0;0,34;18,4;1,8;165;12,7;60,29;565;0;0;0,5
23/09/2024 21:00;6,2;1,5;0,1;8,7;8,9;0;0,28;20;1,1;186;12;60,97;566;0;0;0,4
23/09/2024 22:00;5,2;1,3;0,2;9,6;9,8;0;0,3;17,4;1,1;150;11,3;61,67;566;0;0;0,3
23/09/2024 23:00;4,2;1,9;1,1;17,4;18,4;0;0,41;10,3;0,7;157;10,2;64,35;566;0;0;0,6
24/09/2024 0:00;3,6;2,1;3,4;17,3;20,7;0;0,39;7,9;0,1;223;8,8;70,02;566;0;0;0,7
24/09/2024 1:00;3,5;1,8;7,3;22,8;30,1;0;0,42;0,8;0,5;346;8;71,89;566;0;0;1
24/09/2024 2:00;4,7;2;6,9;22,6;29,5;0;0,35;1;0,3;312;7,7;70,34;565;0;0;1,1
24/09/2024 3:00;6,1;2;5,4;20,2;25,6;0;0,3;0,5;0,5;294;6,5;83,67;565;0;0;0,9
24/09/2024 4:00;7,9;1,9;12,7;19,6;32,3;0;0,3;0,2;0,1;206;6,3;86,24;565;0;0;1,2
24/09/2024 5:00;8,9;2,1;19,6;18,6;38,2;0;0,34;0,1;0,4;299;6;87,66;565;0;0;1,4
24/09/2024 6:00;14,6;2,9;55,6;17;72,7;0;0,51;0;0,3;260;6;88,89;565;2;0;2,9
24/09/2024 7:00;21,8;6,8;114,2;20,6;134,8;0;1,21;0,8;0,5;322;8,2;87,55;566;90;0;6,8
24/09/2024 8:00;34,3;9,6;78,4;35;113,4;0;1,28;4,6;0,4;339;15;60,24;566;297;0;6,7
24/09/2024 9:00;28,9;11,4;0;0;0;0;1,28;13;0,7;15;16,7;49,69;566;460;0;5,4
24/09/2024 10:00;48;15,4;0;0;0;0;1,05;26,1;1,1;331;19,1;40,76;566;517;0;3,9
24/09/2024 11:00;57,6;18,4;0;0;0;0;0,7;29;1,2;244;19,5;37,7;566;410;0;2,1
24/09/2024 12:00;41;16,4;0;0;0;0;0,26;24,4;1,9;190;19,1;39,19;566;378;0;0,4
24/09/2024 13:00;31,2;20,1;1,5;4,4;5,9;0;0,21;24,4;2,2;161;19,2;39,3;565;379;0;0,5
24/09/2024 14:00;22,7;20,2;1,7;5;6,7;0;0;22,1;2,4;150;18,1;41,25;565;250;0;0,5
24/09/2024 15:00;0;0;1,7;3,6;5,3;0;0;0;2,9;176;19,2;39,56;565;629;0;0,4
24/09/2024 16:00;0;0;1,5;3,9;5,4;0;0;0;2,2;184;18,5;41,25;564;365;0;0,3
24/09/2024 17:00;0;0;0;0;0;0;0;0;1,8;167;16,6;46,12;564;59;0;0,5
24/09/2024 18:00;0;0;0;0;0;0;0;0;1,6;191;14,8;52,94;564;16;0;0,6
24/09/2024 19:00;0;0;0;0;0;0;0;0;0,8;248;12,5;61,9;565;0;0;1,1
24/09/2024 20:00;0;0;0;0;0;0;0;0;1,3;195;12,3;62,73;565;0;0;1,1
24/09/2024 21:00;0;0;0;0;0;0;0;0;1,7;153;12,5;61,41;566;0;0;0,9
24/09/2024 22:00;0;0;0;0;0;0;0;0;0,2;273;10,6;67,57;566;0;0;0,8
24/09/2024 23:00;0;0;0;0;0;0;0;0;0,2;322;8,5;78,18;566;0;0;1,6
25/09/2024 0:00;0;0;0;0;0;0;0;0;0,2;247;8,3;71,21;566;0;0;1,9
25/09/2024 1:00;0;0;0;0;0;0;0;0;0,4;333;7,3;76,04;566;0;0;1,5
25/09/2024 2:00;0;0;0;0;0;0;0;0;0,5;293;6,6;83,6;565;0;0;1,2
25/09/2024 3:00;0;0;0;0;0;0;0;0;0,3;232;6;86,06;565;0;0;1,3
25/09/2024 4:00;0;0;0;0;0;0;0;0;0,2;272;5,7;87,45;565;0;0;1,5
25/09/2024 5:00;0;0;0;0;0;0;0;0;0,4;288;5,7;88,45;565;0;0;2
25/09/2024 6:00;0;0;0;0;0;0;0;0;0,3;253;5,5;89,27;565;3;0;2,7
25/09/2024 7:00;0;0;0;0;0;0;0;0;0,5;270;8,1;88,01;566;101;0;7
25/09/2024 8:00;0;0;0;0;0;0;0;0;0,6;340;15,1;59,1;566;315;0;5,1
25/09/2024 9:00;0;0;0;0;0;0;0;0;1,1;273;17;47,84;566;368;0;6,7
25/09/2024 10:00;54,6;16,3;0;0;0;0;1,05;19,1;1,1;341;17,8;44,42;566;364;0;4,1
25/09/2024 11:00;60,7;23;15;32,4;47,4;0;0,88;25,8;0,8;350;19;40,6;566;369;0;3
25/09/2024 12:00;50,5;22,2;7;17,7;24,7;0;0,55;24,7;1,6;177;19,9;38,01;566;530;0;1,6
25/09/2024 13:00;51,9;17;1,9;5,6;7,5;0;0,28;22,9;2,1;168;19,8;37,67;565;549;0;0,4
25/09/2024 14:00;37,5;13,3;1,3;4;5,3;0;0,26;25,5;0,7;184;20,7;35,34;564;469;0;0,3
25/09/2024 15:00;27,2;9,9;2,4;8,2;10,5;0;0,33;19,1;2,7;162;17,9;43,83;564;134;0;0,7
25/09/2024 16:00;19,6;6,9;2,3;9,8;12,1;0;0,37;18;1,6;152;16,4;48,11;564;74;0;0,8
25/09/2024 17:00;14,3;4,8;4,2;18,3;22,5;0;0,51;19,8;1,3;323;15,8;59,05;564;69;0;1,5
25/09/2024 18:00;22,6;20,2;5,7;30,5;36,2;0;0,84;12,1;1,9;298;14,3;69,3;564;16;0;2,7
25/09/2024 19:00;31,1;15;23,7;35,7;59,4;0;1,11;1,3;2;312;14;67,46;564;0;0;3,8
25/09/2024 20:00;36,4;11,1;16,2;27,5;43,7;0;0,86;1,9;0,2;346;12;81,26;565;0;5,7;2,3
25/09/2024 21:00;38,3;16,1;10;18,8;28,9;0;0,63;6,7;1,3;106;10,9;84,27;566;0;0;1,1
25/09/2024 22:00;27,4;12,9;14,2;17,1;31,3;0;0,71;4,3;0,3;174;11,1;80,75;566;0;0;1,1
25/09/2024 23:00;19,3;10;18;17,3;35,2;0;0,76;2,7;0,5;45;10,9;84,1;566;0;0;1,3
26/09/2024 0:00;14,2;9,5;7,1;13,4;20,5;0;0,53;4,6;0,4;337;10,5;81,98;566;0;0;0,6
26/09/2024 1:00;19,2;7;25,5;15;40,5;0;0,88;1;0,4;190;9,8;86,4;566;0;0;1,3
26/09/2024 2:00;19,2;5,2;16,3;14,9;31,2;0;0,63;1,3;0,4;305;9,2;87,64;565;0;0;1,1
26/09/2024 3:00;13,9;4,3;28,3;12,2;40,5;0;0,63;1,3;0,3;282;9;88,57;565;0;0;1,5
26/09/2024 4:00;17,1;4,7;21,4;12,1;33,6;0;0,46;1,2;0,3;357;9,4;88,92;565;0;0;1,4
26/09/2024 5:00;24,1;10;15,2;13,6;28,8;0;0,35;1,1;0,2;240;9,8;88,71;565;0;0;1,2
26/09/2024 6:00;21,4;8,3;33,3;13,2;46,5;0;0,53;1,4;0,7;15;9,8;88,65;565;2;0;2
26/09/2024 7:00;18,5;6,9;77,7;20;97,7;0;1,31;2,3;1,9;318;11,9;79,2;565;87;0;6,9
26/09/2024 8:00;29,3;17,3;53,1;25,8;78,9;0;1,17;3,6;1,8;348;13,9;67,68;566;128;0;4,9
26/09/2024 9:00;32,6;14,1;26,6;25,3;51,9;0;0,89;10,4;0,4;345;15,8;57,2;566;179;0;3,2
26/09/2024 10:00;41,7;14,6;16,8;24,5;41,4;0;0,77;21,6;0,5;297;18,1;48,13;566;508;0;2,6
26/09/2024 11:00;41,5;21,3;4;8,6;12,6;0;0,31;36,5;1,1;7;20,5;39,46;566;600;0;0,8
26/09/2024 12:00;30,5;17,2;1,5;7,9;9,4;0;0,28;36,6;1,2;249;19,1;39,98;566;174;0;0,5
26/09/2024 13:00;22,4;13,3;4,4;23,6;28;0;0,57;27,8;3,4;290;16,4;59,41;565;70;0;2
26/09/2024 14:00;23;10,2;7;28,1;35,1;0;0,68;25,6;3;307;14,9;72,21;565;119;0,2;2,5
26/09/2024 15:00;40,2;18,6;5,3;19,9;25,3;0;0,48;30,4;1,8;280;15,2;74,93;564;252;2;1,8
26/09/2024 16:00;42,4;18,5;4,5;21,5;26;0;0,55;15;0,8;239;14;75,37;564;44;1,4;1,5
26/09/2024 17:00;32,9;21,2;30,2;32,1;62,4;0;0,97;3;1,5;295;12,2;84,92;564;12;1;2,7
26/09/2024 18:00;32;30,8;31,2;33,6;64,8;0;1,12;1,7;0,7;307;11,6;86,48;564;3;0,7;3,4
26/09/2024 19:00;23,2;23,2;45,6;32,1;77,7;0;1,47;1,3;0,6;328;11,2;88,01;565;0;0,2;3,4
26/09/2024 20:00;23,1;16,9;53,1;38,3;91,4;0;1,72;1,2;0,5;285;11,2;88,2;566;0;0,2;3,6
26/09/2024 21:00;21;21;42,1;33;75,1;0;1,4;1,2;0,1;83;10,8;88,37;566;0;0,2;3,4
26/09/2024 22:00;19,5;19,5;46,9;32,7;79,6;0;1,38;1;0,4;328;10,9;89,08;566;0;0;2,8
26/09/2024 23:00;24,1;15;55,2;27;82,2;0;1,41;1,4;0,6;10;11,2;88,97;566;0;0;3
27/09/2024 0:00;21,9;15,4;67,9;24,8;92,8;0;1,56;1,3;0,3;280;11,4;89,21;566;0;0;3,6
27/09/2024 1:00;22,4;14,8;62,9;22;84,9;0;1,08;1,1;0,4;335;11,2;89,2;566;0;0;3,1
27/09/2024 2:00;31,1;14,8;60;20,8;80,9;0;1;1,3;0,2;290;11;89,38;565;0;0;3
27/09/2024 3:00;25,7;14,7;45,6;20,2;65,8;0;0,85;1,3;0,5;9;10,8;89,57;565;0;0;2,5
27/09/2024 4:00;32,5;20,8;11;22,7;33,7;0;0,4;1,6;1,4;44;10,7;89,54;564;0;0;1,2
27/09/2024 5:00;24,2;15,7;16,2;19,7;35,9;0;0,4;1,5;0,4;290;10,3;88,82;565;0;0;1,3
27/09/2024 6:00;33,5;20,6;37;20,1;57,1;0;0,54;1,5;0,6;337;10,2;89,86;565;1;0,1;2,4
27/09/2024 7:00;31,4;15,3;63,8;26,1;89,9;0;1,02;1,9;0,8;314;10,8;89,32;566;37;0;5,1
27/09/2024 8:00;42,5;29,3;47,4;30,9;78,3;0;1,15;3,1;0,8;324;12,4;85,59;566;115;0;4,7
27/09/2024 9:00;43,6;34;43,2;34,6;77,8;0;1,17;5,7;1;11;14,7;71,11;566;206;0;5,4
27/09/2024 10:00;47,3;39;26,5;26,9;53,4;0;0,78;14,9;1,4;2;16,6;61,54;566;329;0;3,5
27/09/2024 11:00;50,5;29,7;7,5;19;26,5;0;0,41;20,8;1,3;78;16,1;59,82;566;191;0;1,8
27/09/2024 12:00;36,6;24,7;4,1;9,2;13,3;0;0,24;27;2,2;62;17,9;52,78;566;525;0;0,9
27/09/2024 13:00;29,1;17,9;10,4;26,7;37;0;0,58;20,5;2,2;272;16,4;57,62;565;150;0;2,2
27/09/2024 14:00;24;13;14,4;34,8;49,2;0;0,81;21,4;2,4;279;15,4;65,55;565;230;0;3,2
27/09/2024 15:00;35;21;7,9;23,3;31,2;0;0,5;34,3;1,2;264;17,8;52,6;564;364;0;2,3
27/09/2024 16:00;38,1;17,8;4,6;22,1;26,7;0;0,49;32,2;0,2;234;17,9;51,99;563;221;0;1,9
27/09/2024 17:00;35,7;17,7;4,2;22,4;26,5;0;0,46;26,4;1,1;290;17,2;53,56;563;130;0;1,8
27/09/2024 18:00;31,2;19,3;3;26,8;29,8;0;0,58;14;0,3;185;15,3;59,78;563;27;0;1,6
27/09/2024 19:00;30;14,4;20,2;36,2;56,4;0;1,14;2,1;0,4;292;12,5;70,28;564;0;0;2,8
27/09/2024 20:00;26,4;26,4;40,8;37,3;78,1;0;1,51;1,6;0,2;260;11,3;76,96;565;0;0;3,3
27/09/2024 21:00;37,1;21,5;62,6;34,5;97,2;0;1,75;1,9;0,3;15;11;78,25;565;0;0;3,8
27/09/2024 22:00;43,7;19,2;61,1;30,1;91,3;0;1,61;1,6;0,4;345;10,8;77,95;566;0;0;3,5
27/09/2024 23:00;40,6;17,6;59,1;29,5;88,7;0;1,47;1,6;0,4;7;10,4;79,79;566;0;0;3,2
28/09/2024 0:00;37,8;26,3;50,7;25,6;76,3;0;1,27;1,4;0,4;332;9,7;83,61;566;0;0;2,7
28/09/2024 1:00;40,9;20,2;33,9;25,7;59,7;0;0,97;1,5;0,1;333;9,4;85,55;565;0;0;2,2
28/09/2024 2:00;37,1;15,4;33,9;23,6;57,4;0;0,88;1,3;0,3;192;10,4;83,95;565;0;0;1,9
28/09/2024 3:00;34,1;15,2;44,4;23,5;67,9;0;0,98;1,4;0,6;325;11,2;80,28;565;0;0;2,1
28/09/2024 4:00;35,2;19,2;24,5;20,1;44,5;0;0,56;1,3;0,4;345;10,6;81,77;564;0;0;1,6
28/09/2024 5:00;30,6;14;30;17,4;47,4;0;0,51;1,1;0,3;298;9,7;84,82;564;0;0;1,4
28/09/2024 6:00;27,6;17,3;44,4;15,4;59,7;0;0,61;1,1;0,6;5;8,7;86,62;564;2;0;2,2
28/09/2024 7:00;27,9;13;65,2;20,7;85,8;0;0,93;2,7;0,1;332;10,6;83,67;565;83;0;4
28/09/2024 8:00;35,3;11,9;34,5;20,7;55,2;0;0,7;10,4;1,2;180;15,6;57,71;566;281;0;3
28/09/2024 9:00;40,3;20,4;6,7;9,2;15,9;0;0,26;22,6;0,9;204;17,7;48,01;566;448;0;0,6
28/09/2024 10:00;29;15,9;4,5;10,1;14,6;0;0,26;31,1;1,3;291;18,5;43,91;566;409;0;0,8
28/09/2024 11:00;21,4;12,3;2,2;11,1;13,2;0;0,26;33,7;0;245;17,4;47,21;566;146;0;0,8
28/09/2024 12:00;16,1;8,7;4,9;17,7;22,6;0;0,42;30,9;2;291;18,1;50,75;565;238;0;1,4
28/09/2024 13:00;16,7;11,1;4,5;21,7;26,2;0;0,47;32,7;2,9;314;16,5;58,02;565;134;0;1,7
28/09/2024 14:00;32,2;13,3;4,8;18,6;23,4;0;0,4;36,5;1,9;285;18,1;52,6;564;266;0;1,6
28/09/2024 15:00;29,3;16,8;1,4;17,6;19;0;0,4;37,6;2,1;323;14,9;70,4;563;57;8,3;1,3
28/09/2024 16:00;31,4;20,2;3,6;24,3;27,9;0;0,57;25,5;0,8;251;13,5;84,71;563;91;1,8;1,1
28/09/2024 17:00;39,2;17,1;4;23,9;27,9;0;0,59;23,2;1,6;277;14,5;79,02;563;94;0;1,3
28/09/2024 18:00;35,5;27,1;1,8;25,1;27;0;0,51;17,6;1,4;287;13,4;82,49;564;9;3;1,2
28/09/2024 19:00;33,4;19,9;3,4;31,5;34,9;0;0,67;6,7;1,6;324;12,5;86,41;564;0;0,7;1,2
28/09/2024 20:00;24,3;14;2,6;27,4;30;0;0,53;11,8;1;282;11,3;86,43;565;0;10,3;1
28/09/2024 21:00;20,5;0;0,8;27;27,7;0;0,54;10,2;0,4;174;10,7;87,36;566;0;2,5;0,8
28/09/2024 22:00;22,8;0;2,7;28,3;30,9;0;0,57;6,1;0,3;118;10,6;87,95;566;0;1,7;0,9
28/09/2024 23:00;19,1;0;9,4;36,7;46,1;0;0,79;1,7;1,8;38;10,9;87,68;566;0;0,4;1,2
29/09/2024 0:00;19,1;0;5,2;33,7;38,9;0;0,65;3,8;1;349;10,9;87,12;566;0;0,1;0,9
29/09/2024 1:00;16,6;0;8;31,4;39,4;0;0,64;2,4;1,3;338;10,8;87,21;565;0;0,5;1
29/09/2024 2:00;18,4;0;3,5;16,8;20,3;0;0,34;8,2;0,9;19;10,4;87,23;565;0;1,1;0,4
29/09/2024 3:00;16,3;0;2,6;16,4;19;0;0,28;7,4;0,9;11;10,3;87,46;565;0;0,6;0,4
29/09/2024 4:00;12,4;0;2;12,3;14,3;0;0,22;10,2;0,9;10;10,3;87,69;565;0;0,7;0,3
29/09/2024 5:00;9,3;0;0,7;11,8;12,5;0;0,19;14,3;1;337;10,2;88,01;565;0;2;0,3
29/09/2024 6:00;7,3;0;1,3;15,8;17,1;0;0,23;7,1;0,6;342;10,2;88,75;565;1;1,1;0,5
29/09/2024 7:00;7,1;0;2,5;14,5;16,9;0;0,25;8,1;0,4;358;10,6;88,84;566;39;0,4;0,5
29/09/2024 8:00;12;0;6,7;17,4;24,1;0;0,38;11,2;0,3;30;11,7;87,09;566;107;0,2;0,6
29/09/2024 9:00;20,3;0;5,2;14,5;19,7;0;0,32;24,4;0,7;152;13;77,33;566;193;0;0,6
29/09/2024 10:00;15,4;0;3;11,6;14,6;0;0,26;30,2;0,7;356;15;62,45;567;209;0;0,5
29/09/2024 11:00;11,5;0;4,9;18;22,9;0;0,38;27,1;1,4;44;13,8;69,97;566;169;0,3;0,8
29/09/2024 12:00;10,2;0;5;16,2;21,2;0;0,38;32,8;0,7;95;14,3;68,77;566;300;0,6;0,7
29/09/2024 13:00;7,7;0;3,8;15,8;19,6;0;0,31;42;0,4;219;15,7;61,37;566;429;0,1;0,6
29/09/2024 14:00;7,6;0;3,3;20,2;23,5;0;0,44;35,8;0,8;192;14,3;68,98;565;180;0,5;0,9
29/09/2024 15:00;10,9;0;2,5;18,3;20,8;0;0,41;35,6;0,3;207;13,7;72,96;564;129;0,5;0,8
29/09/2024 16:00;12,8;0;2,4;21,6;23,9;0;0,5;30,2;0,3;261;13,6;75,73;564;96;0,7;0,8
29/09/2024 17:00;16,6;0;2,8;26,7;29,5;0;0,56;24,5;0,6;321;12,8;80,34;564;56;0,2;0,9
29/09/2024 18:00;16;0;3,5;25,7;29,2;0;0,58;12,8;0,3;279;12,2;83,62;564;18;0,1;0,8
29/09/2024 19:00;16,4;0;22,6;34,8;57,3;0;1,06;1,4;0,4;252;11,5;87,22;565;0;0;1,3
29/09/2024 20:00;12;0;36,4;31;67,4;0;1,18;1,7;0,4;6;11,2;88,48;565;0;0;1,4
29/09/2024 21:00;11,3;0;30,2;26;56,2;0;1,02;1,3;0,4;334;11;89,07;566;0;0;1,2
29/09/2024 22:00;15,2;0;17;29,9;46,9;0;0,87;1,4;0,4;339;10,8;89,39;566;0;0;1,3
29/09/2024 23:00;11,3;0;40,5;21,9;62,4;0;1,06;1,5;0,4;308;10,4;88,93;566;0;0;1,7
30/09/2024 0:00;16,4;0;49,4;22,4;71,8;0;1,17;1,5;0,5;302;10,7;89,14;566;0;0;2,4
30/09/2024 1:00;23,8;21;28,1;25,2;53,4;0;0,9;1,3;0,2;208;10,5;89,18;566;0;0;1,7
30/09/2024 2:00;26,1;19,1;23,4;21,7;45,1;0;0,78;1,1;0,1;192;10,4;89,4;565;0;0;1,3
30/09/2024 3:00;28;16,4;15,8;22,7;38,5;0;0,66;1,2;0,4;31;10,5;89,44;565;0;0;1
30/09/2024 4:00;28,2;24,6;15,6;20,4;36;0;0,62;1,4;0,3;294;10,6;89,55;565;0;0;0,9
30/09/2024 5:00;30,7;30,7;24,9;19,5;44,5;0;0,63;1,7;0,5;312;10,7;89,79;565;0;0;1,3
30/09/2024 6:00;29,7;21,6;40,3;23,2;63,5;0;0,75;1,3;1;341;10,9;90,23;565;1;0;2,9
30/09/2024 7:00;33,9;25,2;43,3;25,9;69,2;0;0,97;1,7;1;340;11,1;89,69;566;26;0;3,9
30/09/2024 8:00;39,1;38,3;42,5;27,4;69,9;0;1,06;2,6;0,9;47;11,7;87,16;566;47;0;3,9
30/09/2024 9:00;46,3;36,4;45,2;31,9;77;0;1,28;4,4;0,9;205;12,6;80,37;567;120;0,1;3,7
30/09/2024 10:00;33,5;32,3;33,1;29,5;62,6;0;1,08;9;0,4;252;14,3;74,42;567;232;0,1;2,9
30/09/2024 11:00;36;22,8;5,9;14,2;20,1;0;0,35;21,9;1,3;30;15,5;65,31;567;195;0,2;0,8
30/09/2024 12:00;26,6;15,3;5,1;12,6;17,7;0;0,34;26,9;0,8;300;16,3;62,12;566;297;0;0,8
30/09/2024 13:00;22,4;11,7;3,9;12,7;16,6;0;0,37;29,5;0,3;140;16,4;63,3;565;234;1;0,8
30/09/2024 14:00;16,6;8,2;4,6;17,2;21,7;0;0,46;17,5;1,4;109;12,9;78,89;565;72;2,2;0,9
